rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Great cake carrier,We love our cake carrier. We love transporting cakes and other yummy treats in this carrier. We would reccomend this to everyone!,[],B0000CF8Q6,B0000CF8Q6,AFVTMVCDAFW2T3V56NSLVK3PBFXQ,1400181073000,0,True
5.0,Love it,Love it,[],B088KPH3BM,B0BJ7K6F34,AHCQY4IZVIDGP4XDX6KKCLFSQM3Q,1655846240579,0,True
5.0,Mickey Nutcracker was a HIT!!,"My 2 year old grandson absolutely adores Mickey Mouse.  When he got this nutcracker for Christmas, he was beside himself with joy!!  A treasured memory that he can enjoy at Christmas throughout his life!!",[],B07NVMSM99,B07NVMSM99,AETYGSZNNNBTWTNKMH3UGSB4CTFA,1579816985705,0,True
5.0,Good fit,"I bought these for my daughter in Florida. I went to see her this week and she had them on her bed. They were washed one time. She loves them! Soft heavy and fit great! She has a pillow top mattress and I was concerned they wouldn’t fit well. No problem, they fit great and stay on.",[],B06X9M8G8N,B0BRBSNXNT,AF75WMJ2FGD7WDWGKK3XTUTXVW7A,1516595416441,0,True
5.0,Beautiful,[[VIDEOID:a12ee390c396bbdf4aea31b99d713904]] These pics are so beautiful I’ve ordered 3 from this company. And it fits so well in my Den,[],B07B6MB8F1,B07B6MG55Y,AGNTNIGLNJXPXFGSW7Z3OHGK5EZQ,1674744499667,0,True
5.0,Five Stars,"I loved the throw, but it was not quite the color I wanted and I returned it.",[],B00PRTKW9S,B00PRTLA6C,AFX6QV2ND3YPXIBGUUYOAHIR3EBA,1460131165000,0,True
5.0,Very nice,Very nice for a bouquet,[],B0763T9PDY,B0763T9PDY,AG76HONUFO64UH7TAEBA4UAO545Q,1573696888798,0,True
5.0,Brought my Eufy back to life!,"We moved, so Mr Eufy was in storage for 2 months- when we plugged him back in- he acted like he was charging, orange light pulsing, then eventually it would turn blue but he wouldn’t do anything when the button was clicked- it’d go back to orange. Found and installed this new battery, charged him up, and he’s back to new!",[],B086JNN1ML,B086JNN1ML,AHLWD3AQ5VDVIICUYSHHS4IBTR5Q,1675621951924,1,True
4.0,"Great mug, but","I Received 2 of these for Christmas & liked the mug so much I ordered 2 more. The mug itself is great & with the cover on, a cup of coffee easily stays hot for 4-6 hours. The problem is the little flap that swings up & down to close the opening. It's held in place by 2 tiny pins. Once 1 of those break, that part of the cover is no longer functional. Not only will your beverage not stay hot or cold as long but you now have a spillage issue. To bad, it's such a nice mug. I contacted the company & they are sending me 2 new covers at no charge. Their service is as good as their product. A+",[],B07BM72CG8,B09RVSRYWC,AHHJGZB4ZW7IG4V5LNBTZ7DAEQHA,1548260145854,0,True
3.0,It is very small.,Smaller than expected.,[],B07583TVRM,B07583JYMH,AFFX6T2LFQLIJ2B5P2VPRZ3TCJYA,1639353531250,0,True
1.0,Stops working after 2 months,[[VIDEOID:403d18c6fab40b7ed53acc78999b193d]] Just stopped working,[],B07RGMW8MX,B09Y9CZSYR,AF5C42QACKFHPEVQMZZ3NPAAY4EQ,1654095215628,0,True
1.0,Feather out,"These are the worst feather pillows I've ever purchased.  The feathers started coming out less than a week after purchase, and has only gotten worse.  Trashed in less than 6 weeks.",[],B089JYFXG4,B089JYFXG4,AFJ7WPMC5OHJYLXXJZGQ5MRZK7VA,1623121234990,1,True
4.0,Holds my paper towels!,"I had a really cute bear holder but hate stuff on my counters and gave up. I got this due to it sticking then having to be mounted due to not ready to drill into my brand new kitchen. months later, it’s still hanging!",[],B07XF2489T,B07XF2489T,AH5GVPFLBC2Y6PJF6X25BLEA2AZQ,1596261844000,0,True
5.0,great,very good purchase. packed very well. plant is doing good. love the plant. highly recommend.can't wait for it to bloom. plant filling out nicely with nice green leaves.,[],B008MP78DC,B008MP78DC,AG7DSWSSTWK2U6NXGXCGXRPOHWPA,1361716474000,1,True
4.0,Perfect for lazy hair care.,I love this pillow case! I rarely have the energy at night to wrap my locs with a scarf for protection. This pillowcase gives me the freedom to sleep with ease and without worry of drying out or damaging my edges. My husband is now jealous and wants one too!,[],B075F8QL5P,B075CNDRFJ,AGAL35OZBQJ2FGY7N24633IN73JQ,1578028419746,0,True
3.0,Pretty cool. One of the glasses was broken,Pretty cool. One of the glasses was broken. I'm in search for a replacement to match the other or two similar to put with the set.,[],B004ERTSEE,B07S5BM1BQ,AGYZ4KPB7SM3LHAZ2WC63SF2JHGQ,1492456145000,1,True
5.0,Does not can large food items!,"It is a nice cooker, but NOT for zcanni",[],B07WLJN9YZ,B07WLJN9YZ,AHMU5SPSAPWRG3LI32RFJFUHXUKA,1641870294550,0,True
5.0,Good Value,Feel flimsy but looked great hanging up all season above the fireplace.,[],B07542L41M,B07542L41M,AF4QYBJBNFBQSTVEVJKUZBZHYU4Q,1546461113920,0,True
5.0,Best tree base ever,Best tree base ever,[],B000KKQDV0,B079GVJ6L1,AF2HI7SMETC7ZHMU5MNM5V3ZJ6ZQ,1607601075836,0,True
5.0,Small Tree Topper,"As we’ve gotten older, we decided to go with a small tree this year. I got the silver star to use on our 3 ft. tree . Going with all silver and white .","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/915qCufHTkL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/915qCufHTkL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/915qCufHTkL._SL256_.jpg'}]",B07ZNNS3ZH,B07ZNN3GTR,AGCFT3HIJSAOWCHJATX5GN5XF2VA,1636896126111,1,True
1.0,More like Instant-break,"The instapot broke itself. We were cooking rice  with the appliance not even filled to capacity and moisture somehow made it into the control panel and the unit quit functioning altogether. After several days of drying, the instapot was still not functional. This is cheap equipment.",[],B07RCNHTLS,B09FZMC5KK,AFOE477ZDHVDD6UPJGG5DYLUWJ2A,1577767981591,5,True
5.0,As advertised.,Just what you think they are. They slide good.,[],B007U29M28,B0BZ5N3LZL,AERHDDIKKAWUZXN275IJNMD2IVQQ,1576785615725,0,True
5.0,Cute ornament,Feels a little bit cheap for over $20 but it’s a cute ornament,[],B07NC7CQR5,B07NC7CQR5,AENEOPW5URLI5SYEVACAKCCJIJSA,1578689030786,0,True
5.0,Replacement for very noisy blender,Bought this as a replacement for a very noisy blender and glad we did. It is relatively quiet and does a wonderful job on anything we have used it for so far. Makes great mango daiquiris.,[],B0758JHZM3,B07DFSNCTF,AFPKQWYRC5N5PM5XN2CLKRNCVP4A,1564787129378,0,True
5.0,Great frame for tiny house,[[VIDEOID:39a0a136615e172c88656f958d2a7042]] Very sturdy frame for our cal king bed. Nice rounded corners on the front legs. Perfect height for our under bed storage. It was easy to assemble with one person.,[],B08XYPV1TN,B09697LK6P,AGO5VN2CJYUHVQMDKAVNBYRD545A,1678737742342,0,True
5.0,Nice!,Love these. They are definitely longer than a standard hand towel.,[],B083K5FGWF,B083K4S7FF,AGVC2CHHM2BDUK6AEBW6ZIKK3MFA,1597870089344,0,True
3.0,Tiny votoves,Very small not full size votives,[],B07CJW628Z,B07CJW628Z,AGR7X2UOGPZ5POVXTYX5MIMTZX6Q,1610324745636,0,True
5.0,Very Pretty,Looks better in person.,[],B07WQTLTJK,B08MVC5NRC,AFKV45ZVQODJ237HV4PPARHDTJ3Q,1644350418550,0,True
5.0,Five Stars,great blender,[],B00HTFARRU,B00HTFARRU,AHZVLSD75RWI5FHIIM2Q7RRPTMGA,1521819676333,0,True
5.0,Good for more than just Microwaves,"Bought this for additional storage under a tool bench.<br />Arrived quickly, all the parts were there, with clear instructions for putting it together.<br />Sturdy and exactly what we needed.",[],B076D4WW9G,B076D4WW9G,AHI63RBSHU4CKUDAFHAIHPGQHHPQ,1624396634311,0,True
5.0,The comforter is super cozy. Just the right weight so you don't ...,The comforter is super cozy.  Just the right weight so you don't feel too warm.  Love that it's made in the USA by veterans.,[],B00FGCND0Q,B00FGCND0Q,AFLWB5ZLOMIXWYS3DBLAZPGAVAPA,1445710791000,0,True
5.0,Believe the other reviews; this stockpot is an excellent value!,"I'm very happy that I read other reviews before purchasing this pot.  I have used the All-Clad stainless steel pots and pans but I needed a stockpot to add to my inventory.  This pot is sturdy and has responded well to some hard use (and vigorous cleanings!) at a fraction of the price of the comparable All-Clad model.  If you are looking for a well made item at a fair price, look no further than the Cuisinart MultiClad Pro Stainless collection.  You won't feel as guilty if you stain or scratch it, either!",[],B009W28RPM,B0BSRDTJNW,AEKVNWATGROD6MWY32RHWUOPA3PA,1443983398000,0,True
5.0,Five Stars,"Perfect. Same coffee, same smell, same taste... as my coffee in France.",[],B000F49XXG,B000F49XXG,AFHIZLI6L5SLFOCERIFDE7OXG42Q,1480349638000,1,True
1.0,Horrible,Broke after 20 seconds of being on,[],B06VXJQM33,B06VXJQM33,AHCJDRO6XWFU7O4MUMXO3BVOTH4Q,1549239702813,0,True
4.0,Beautiful dresser for a decent price,Beautiful dresser for a decent price. 4/5 stars as one of the dresser drawer knobs stripped out and fell off after first week of use. (It was only holding baby clothes!),[],B0052SG0ZE,B00NY6WM7G,AEY2XDNDMDCXK57TDOAXLVKIF6YA,1479833426000,0,True
5.0,👌,Perfect!! 🤝,[],B07GRH6YB2,B07GRH6YB2,AE2BXBWKQLHZ7HJF3TUXNYXKF5LQ,1598322644126,0,True
5.0,Very nice bath caddy,Very much enjoying this product and would recommend.,[],B01C4IS4Q2,B0C5Y1WHFY,AGEFFTDHSZI6FG3ESYYTVIIAQIRQ,1590855285983,0,True
2.0,No good,"No embossing shows up, if you press hard it rips the dough🤷‍♀️",[],B08FSV3DB6,B08FSV3DB6,AHGQ6RVZIDX2IEO4RNURCKVTBLOA,1611882759120,0,True
5.0,"HIGHLY recommended, improved my sleep!","This is one of the few purchases I've never once looked back on. This blanket has become something I use every night and even bring with me when I travel. It's durable, comfy, somehow both warming and cooling, and contrary to when the label says, I've been able to wash it easily in the washing machine/dryer. When you first lay down under it, it can be cooling, but then it retains your heat as you sleep without overheating. In the morning, if you get out of bed, then come crawl back in, your place will still be nice and warm. My girlfriend and I both swear by weighted blankets, and this one is an excellent value, I highly recommend it!",[],B07DN61HVZ,B0C3G5Z6D3,AFWO56TGBXDCKA262R4HHUVAOYLQ,1590871643225,1,True
5.0,hangers.,"received these in good time. were what I expected and helped in my closet. would recommend, but remember they still take up the whole width of your closet at the bottom.",[],B0065KFEIC,B0065KFEIC,AEAZG7FAPLR2HXWSNDB62GHUVHQQ,1399922218000,0,True
1.0,Misleading,"The owners manual explains what you can do with TWO wire racks and you get one. To make it worse, if you want to order another one, they will charge you more in shipping than the rack itself costs.",[],B07D76X7P1,B07D76X7P1,AHLOID6IEIQPDUFNLG4XTQBGHBGA,1580852740832,4,True
2.0,Chipped/cracks after having for a couple months.,I liked this product when I first got it. However after having it for a couple months I am disappointed to see that it is already cracking/chipping in the wood. Would not recommend for long term use.,[],B07H4TGCCM,B0BXRXRD9K,AHWIRSBGUJ2KTAXH2XIGANGSSA2A,1605126613584,0,True
4.0,Nice for most Things,"Works for most things, but even the biggest one will not fit my mission tortilla chips bags. They are made of paper And don’t bunch together like plastic does",[],B09GXKD3KT,B09GXKD3KT,AE6JF7SS5RYP3KZMOXGW647OFM5Q,1647532898051,0,True
5.0,love it,"organizes my nespresso pods and looks great.  I like that I can see how many pods I have which alerts me when I need to buy more.  before i bought this, i just had the pods in their boxes--much more efficient this way!",[],B07VT72HYF,B08YJN7PHV,AHRVP3ZWGP4NT4YWEAJYTILWQOAA,1589749659151,0,True
4.0,Good quality ... not so easy to put together,"The final product turned out great but the instructions were somewhat difficult to follow for some of the steps. I have put together plenty of stuff from Ikea and this was was more frustrating. No words on the instructions, just pictures and some of those were confusing enough that I messed up one of the drawer pieces and had to turn it around. Overall it took me about 1.5 hours to put it all together.",[],B09YGKLD5S,B09YGHSWTD,AH27YEYXEWC6UCT6CXS5R7JUNDSQ,1672354544338,0,True
4.0,Still see-through but nice realistic branches,"Nice looking tree, not as full as their perfect picture shows- probably photo shopped. I am not an expert tree “fluffer”, so I didn’t expect it to look as good as their advertisement photo.  But, the branches are pretty realistic and sturdy.  Very easy to assemble.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/814UIbf4oeL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/814UIbf4oeL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/814UIbf4oeL._SL256_.jpg'}]",B00FXN6HI8,B00FXN6HI8,AFGQGGPDHH43KTD4AT5RWM7DAIJA,1511028745252,5,True
5.0,Heaven sent !,"Heaven sent !  I had no idea something like this even was on the market !  , for years i have had issues with sheets popping off , I love having a feather bed but sheets do not hold well on one .  within sometime hours my sheets are always popping off , sometime I just get fed up and sleep in a balled up sheet comforter combo mess.  Not no more !  I am loving this !",[],B004GZFBA4,B07BKXXV65,AHN3SSWBINSES737EH7EXECWKLLA,1503982998819,0,True
5.0,Just what I was looking for,I wanted a doll size tea set. I wanted &#34;china&#34;. This is perfect. Box is sturdy enough for storage if not handled too roughly.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715FVRQUXyL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715FVRQUXyL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715FVRQUXyL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71EDoRu6AdL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71EDoRu6AdL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71EDoRu6AdL._SL256_.jpg'}]",B000GHYTOU,B000GHYTOU,AELFHZX7WFM4X7ZDITFT4AXPAUOQ,1416420292000,36,True
1.0,Didn’t care for,"Doesn’t let you hang much on the rack itself, can only hold like 5 hangers at once, takes more space than it does saves space:/",[],B07F1LSL4M,B07F1LSL4M,AFYVEJ6O4FTS2Y2U7EUZZS2ZPBLA,1561481060369,0,True
5.0,Love it!,Just got mine. Works perfectly and looks great. Should be very easy to clean. I am very happy with it!,[],B00ICIGGI2,B0957GRR76,AFTP66VXF2ZQLP7DD5WF6CUPGV6Q,1474944761000,1,True
5.0,Love it!  So easy to use.  Best grinder I have owned.,So easy to use.  Best grinder I have owned.,[],B007F183LK,B084HP8DW2,AGCLNC7ETDUB3YWWFAIGSILPL5KA,1669893453888,0,True
5.0,"Fast, easy, cheap repair for coffee maker",So glad to replace this part on my Mr. Coffee coffee maker. I've probably thrown out several coffee makers because this part needed replace. This was a very inexpensive five minute fix but you will need a soldering iron. Very happy with price and shipping.👍👍👍,[],B0041LZN5Q,B0041LZN5Q,AFRAA26TZ4XNJYGVVVJ76FERYTYQ,1568200445404,0,True
5.0,Ease of use,I have Never use silicone cooking devices before. However this has changed my mind the bread that I made came out easy and intact. The only issue is sometimes it’s a little difficult to clean the grooves in the bottom of the pan but this can be accomplished with a scrub brush and soaking.,[],B083H77LGS,B0B9XV7T5Y,AFJXL2OQQN6UPA3SLSLMEFUYPOLA,1624976485632,7,True
5.0,Quality and cleaning capability.,Cleaning my stone floors. I find this product cleaned my floors to my expectations.,[],B01N8W09EC,B0B6ZQJNC5,AHKUKQHRTWT7PWMYE22REE2U5JXA,1673540839963,0,True
5.0,Great. Work as advertised,Great.  Work as advertised.,[],B00BT7QYXA,B00BT7QYXA,AHVSFLWXEGUHLX5NB7Z7LV2ZO7IQ,1436726346000,1,True
5.0,Great bag just was a little too big for what I needed,"Really nice bag, was just a little too big for what I needed. But it was nicely insulated, good design, overall good bag.",[],B00NEJACA2,B004ZDHZLA,AFREDAMYKN447USQXEWFJSWEXTDQ,1516139264488,0,True
5.0,Perfect bathroom decor functional fixture!,I have a tiny bathroom and needed something to hang clothes on for showering. This worked perfect and added a very chic accent to my bathroom decor.,[],B07H3FR5FY,B09G52NSBF,AGBNTDPSDIB2FBIQSBJF22VJW4YQ,1626860615501,0,True
5.0,Love it!,I have been doing a little decorating around my home & needed some artificial flowers or similar for my large vase & these are beautiful & they look very realistic & believable. I ordered two orders of them for a fuller look because the vase is large & I love the look.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/61WcUnECDpL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61WcUnECDpL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/61WcUnECDpL._SL256_.jpg'}]",B08G1RGVR9,B08G1RGVR9,AGEDVRMUSMJX7AFXULM5IHBPCG6A,1660808633363,2,True
